Date,Open,High,Low,Close,Volume
1998/03/02,562.66,581.12,562.64,574.35,99926
1998/02/28,553.64,566.24,553.64,558.98,63385
1998/02/27,527.4,551.19,527.4,548.42,85908
1998/02/26,516.72,531.41,507.59,524.98,71747
1998/02/25,539.38,547.79,516.1,516.38,81896
1998/02/24,541.58,546.33,534.07,540.89,76970
1998/02/23,537.55,553.53,537.55,543.06,83456
1998/02/21,520.29,529.88,512.88,528.95,55966
1998/02/20,518.71,536.63,518.71,522.13,83918
1998/02/19,488.56,516.69,488.56,513.45,77956
1998/02/18,475.16,492.71,472.62,487.73,68777
1998/02/17,475.88,475.88,462.26,471.73,58914
1998/02/16,482.93,486.99,469.86,476.98,69368
1998/02/14,504.99,504.99,482.87,484.12,49572
1998/02/13,519.47,529.14,506.2,506.2,91690
1998/02/12,516.5,516.5,497.27,512.49,78100
1998/02/11,539.22,539.22,511.81,520.14,82986
1998/02/10,554.83,558.65,538.37,541.77,86161
1998/02/09,543.08,557.96,542.92,554.24,90835
1998/02/07,538.28,545.48,534.21,542.7,55174
1998/02/06,539.31,553.11,534.76,540.45,104077
1998/02/05,546.74,549.17,524.38,528.05,95221
1998/02/04,552.97,560.86,545.79,547.28,100250
1998/02/03,547.7,564.13,539.68,550.21,104601
1998/02/02,556.58,556.58,534.39,543.68,97966
1998/01/31,566.84,587.99,562.53,567.38,91606
1998/01/30,528.48,558.34,528.48,558.33,61281
1998/01/26,512.61,522.5,512.13,518.64,80837
1998/01/24,488.37,510.08,488.37,509.53,64220
1998/01/23,483.47,492.67,474.77,486.86,87527
1998/01/22,503.99,510.87,483.99,483.99,110811
1998/01/21,529.82,529.82,504.07,506.66,131176
1998/01/20,529.25,543.46,520.49,533.55,127841
1998/01/19,502.31,528.8,502.31,528.77,151158
1998/01/17,491.12,498.23,478.05,495.91,86767
1998/01/16,512.27,532.43,485.83,488.1,200062
1998/01/15,479.55,506.52,479.55,505.98,129188
1998/01/14,466,482.84,463.81,475.13,128200
1998/01/13,456,466.59,450.01,463.74,111795
1998/01/12,444.07,461.56,444.07,456.2,113057
1998/01/10,417.93,440.78,417.93,440.78,78203
1998/01/09,420.77,420.92,408.31,414,85269
1998/01/08,409.88,424.81,403.08,423.96,90006
1998/01/07,407.69,424.01,407.22,409.42,97661
1998/01/06,396.84,406.39,395.89,406.34,74793
1998/01/05,389.08,403.93,389.08,396.49,98416
1998/01/03,374.41,385.49,372.37,385.49,35647
1997/12/27,375.32,377.65,367.48,376.31,83487
1997/12/26,359.65,376.84,359.65,375.15,68614
1997/12/24,361.32,361.32,343.32,351.45,85781
1997/12/23,391.27,391.27,366.32,366.36,85894
1997/12/22,402.12,409.04,395.44,396.06,75210
1997/12/20,393.36,408.02,379.55,400.19,77491
1997/12/19,416.11,420.14,396.59,397.02,99339
1997/12/17,404.48,422.52,398.97,418.49,111331
1997/12/16,393.92,413.12,393.92,404.26,100684
1997/12/15,367.04,385.95,367.04,385.8,79452
1997/12/13,345.87,366.4,338.94,359.82,69319
1997/12/12,362.65,362.65,350.68,350.68,43935
1997/12/11,398.06,398.06,376.19,377.37,78043
1997/12/10,396.33,405.46,380.46,399.85,87190
1997/12/09,410.13,410.13,387.93,388,81338
1997/12/08,432.78,438.55,414.63,414.83,98111
1997/12/06,435.27,443.51,417.7,435.73,111954
1997/12/05,417.43,436.5,417.43,434.12,92190
1997/12/04,383.06,406.01,383.06,405.81,111192
1997/12/03,369.01,379.45,356.82,379.31,88234
1997/12/02,389.12,389.12,367.34,376.87,40894
1997/12/01,405.52,412.15,393.16,393.16,46916
1997/11/29,404.64,408.04,391.13,407.86,32698
1997/11/28,430.25,430.25,407.22,411.91,48613
1997/11/27,439.05,445.56,432.83,433.1,57815
1997/11/26,436.45,444.32,429.51,438.7,63372
1997/11/25,441.66,448.11,423.69,439.59,56766
1997/11/24,477.09,477.09,450.01,450.64,33150
1997/11/22,506.2,508.41,485.43,485.43,44589
1997/11/21,493.43,506.07,483.24,506.07,69896
1997/11/20,504.94,505.71,475.86,488.41,56869
1997/11/19,494.74,502.59,482.95,502.59,44168
1997/11/18,489.69,500.49,476.3,494.66,48760
1997/11/17,517.65,526.12,495.41,496.98,44741
1997/11/15,522.06,525.64,519.18,519.37,31276
1997/11/14,519.14,522.76,509.53,520.01,46991
1997/11/13,521.46,529.78,515.57,519.47,60384
1997/11/12,521.33,521.33,507.22,517.49,41744
1997/11/11,521.62,537.95,509.43,522.11,57479
1997/11/10,501.45,526.6,501.45,525.32,62350
1997/11/08,504.71,504.71,479.61,495.7,47669
1997/11/07,554.38,554.74,514.94,515.63,76971
1997/11/06,555.21,558.25,544.53,553.87,64521
1997/11/05,547.33,565.16,546.3,555.74,86410
1997/11/04,514.08,542.86,514.08,542.13,62858
1997/11/03,497.11,517.68,487.67,511.66,64800
1997/11/01,472.35,497.35,468.8,497.22,41111
1997/10/31,476.08,476.94,462.83,470.79,50660
1997/10/30,499.65,502.19,480.54,485.08,63563
1997/10/29,500.05,519.07,486.64,506.64,59495
1997/10/28,522.39,522.39,492.3,495.28,45582
1997/10/27,549.31,557.57,529.12,530.47,36788
1997/10/25,567.71,567.71,541.52,548.47,30116
1997/10/24,596.33,596.33,569.8,570.91,49950
1997/10/23,602.99,614.62,593.96,604.06,62348
1997/10/22,569.47,601.93,569.47,601.32,45570
1997/10/21,559.77,582.85,554.58,566.85,46333
1997/10/20,584.59,585.4,561,565.64,32994
1997/10/18,586.62,589.22,578.59,584.71,21022
1997/10/17,577.87,592.84,564.47,585.49,41332
1997/10/16,598.13,598.13,573.43,579.25,32421
1997/10/15,621.5,621.51,602.82,604.74,26036
1997/10/14,619.67,627.33,617.23,620.68,23904
1997/10/13,618.22,619.34,611.83,613,20821
1997/10/11,609.9,620.71,609.9,620.23,14578
1997/10/10,612.82,616.98,607.39,609.84,24036
1997/10/09,607.49,616.54,601.13,609.36,28626
1997/10/08,627.68,627.8,610.19,610.44,29033
1997/10/07,642.25,642.25,629.46,630.03,26919
1997/10/06,644.68,655.04,644.13,644.21,31218
1997/10/04,634.61,646.46,632.93,646.15,15655
1997/10/02,644.44,647.7,633.7,636.65,27849
1997/10/01,646.86,654.05,644.92,644.92,33744
1997/09/30,623.93,647.11,623.31,647.11,32719
1997/09/29,625.44,633.02,622.03,625.07,26685
1997/09/27,637.54,637.54,629,629.42,19198
1997/09/26,644.38,645.96,637.29,638.26,28789
1997/09/25,655.22,658.78,643.31,647,32944
1997/09/24,653.8,658.58,645.49,655.75,32239
1997/09/23,666.56,666.56,654.37,654.37,26549
1997/09/22,678.77,682.23,666.95,668.45,29342
1997/09/20,688.59,688.59,678.17,679.97,18420
1997/09/19,700.57,700.57,689.16,689.16,29216
1997/09/18,700.81,705.2,700.81,701.39,26440
1997/09/13,698.82,701.44,697.51,699.74,15582
1997/09/12,694.47,699.75,693.61,699.33,30477
1997/09/11,690.5,695.37,687.69,695.37,27140
1997/09/10,687.52,691.62,685.65,691.62,27499
1997/09/09,694.83,694.83,687.75,688.97,31133
1997/09/08,703.46,703.65,696.05,697.98,33596
1997/09/06,701.42,702.91,697.52,702.91,20674
1997/09/05,688.04,701.36,686.99,700.92,32880
1997/09/04,687.37,690.19,682.22,687.99,28770
1997/09/03,690.73,697.44,687.31,688.63,36202
1997/09/02,679.09,688.78,671.09,688.78,33173
1997/09/01,691.8,697.38,682.1,682.2,32265
1997/08/30,701.08,701.08,688.27,695.37,23039
1997/08/29,714.97,718.61,704.27,704.27,38761
1997/08/28,729.86,731.36,716.6,716.86,38328
1997/08/27,732.55,735.73,730.24,730.28,32736
1997/08/26,740.77,740.77,731.55,734.03,31361
1997/08/25,744.04,746.99,739.99,741.76,34917
1997/08/23,739.23,742.8,738.96,742.58,23014
1997/08/22,738.92,742.28,729.72,736.62,36236
1997/08/21,745.75,746.69,739.42,739.47,33896
1997/08/20,741.16,749.31,735.37,746.23,34922
1997/08/19,746.46,747.45,737.54,741.29,31607
1997/08/18,747.84,749.81,745.37,747.29,28978
1997/08/16,754.54,754.54,748.2,748.41,20970
1997/08/14,762.78,762.78,753.66,755.78,35889
1997/08/13,762.99,766.52,760.94,762.73,33366
1997/08/12,766.26,766.7,761.8,762.92,35270
1997/08/11,762.77,766.48,762.36,765.07,35609
1997/08/09,754.07,764.81,753.31,760.84,30269
1997/08/08,745.97,752.01,745.91,752.01,33993
1997/08/07,746.38,748.97,743.4,745.35,34193
1997/08/06,740.04,745.65,739.68,745.65,34066
1997/08/05,734.37,740.91,733.66,740.86,33658
1997/08/04,729.66,734.69,729.24,734.19,25771
1997/08/02,731.46,732.33,728.43,730.43,18203
1997/08/01,726.84,735.17,726.79,731.45,28980
1997/07/31,724.78,726.12,721.4,726.12,25825
1997/07/30,733.63,736.28,726.06,726.89,25477
1997/07/29,733.68,734.63,731.41,732.68,29194
1997/07/28,732.56,738.13,730.91,733.92,28291
1997/07/26,733.08,735.12,730.08,732.32,20107
1997/07/25,739.82,746.87,733.59,733.64,43342
1997/07/24,729.42,739.04,724.92,739.04,40256
1997/07/23,723.56,730.78,721.67,730.58,31782
1997/07/22,740.89,741.15,723.46,725.98,34679
1997/07/21,741.02,747.52,736.32,740.93,27869
1997/07/19,747.45,747.9,739.92,742.15,24493
1997/07/18,737.23,748.06,736.71,747.37,40981
1997/07/16,750.35,750.35,737.59,739.72,44020
1997/07/15,762.93,764.2,748.47,755.05,42038
1997/07/14,767.17,770.73,763.61,764.45,40016
1997/07/12,768.43,769.44,765.75,767.27,26125
1997/07/11,766.91,771.08,762.71,768.3,39435
1997/07/10,771.99,773.17,765.5,767.77,38278
1997/07/09,768.26,772.24,763.97,771.99,39445
1997/07/08,773,774,761.57,767.74,39553
1997/07/07,777.7,777.75,772.14,773.51,38442
1997/07/05,781.5,783.11,778.88,779.24,29889
1997/07/04,776.02,783.24,773.9,781.7,47946
1997/07/03,778.82,782.17,773.27,775.26,51202
1997/07/02,763.39,777.29,763.39,777.29,52777
1997/07/01,744.98,760.52,744.67,758.03,36985
1997/06/30,746.3,753.56,744.21,745.4,29259
1997/06/28,738.18,746.92,738.08,746.89,25630
1997/06/27,743.39,751.38,737.98,738.43,42396
1997/06/26,746.07,751.99,741.72,744.34,44381
1997/06/25,753.72,753.85,742.52,744.99,37280
1997/06/24,751.63,753.97,747.29,753.7,34451
1997/06/23,759.33,762.44,751.85,753.05,31766
1997/06/21,770.15,771.43,760.31,760.4,23395
1997/06/20,772.6,775.61,766.25,770.22,42195
1997/06/19,769.69,779.17,763.18,770.95,48749
1997/06/18,793.02,799.54,768.04,773.21,54344
1997/06/17,790.99,798.76,783.32,792.29,59999
1997/06/16,793.57,796.81,786.16,789.05,58739
1997/06/14,792.19,798.89,790.41,791.97,59687
1997/06/13,775.67,789.4,775.67,789.15,83743
1997/06/12,767.94,777.88,767.94,774.66,59657
1997/06/11,769.7,770.58,764.94,765.79,46150
1997/06/10,777.88,781.51,769.11,769.83,67076
1997/06/09,764.91,775.02,762.42,775.01,56959
1997/06/07,768.14,775.15,762.72,762.77,35296
1997/06/05,762.92,766.77,761.67,765.67,51342
1997/06/04,766.54,774.48,755.01,763.25,87926
1997/06/03,758.89,766.49,753.36,766.06,60606
1997/06/02,758.92,770.97,756.88,758.39,84890
1997/05/31,744.68,756.78,740.01,756.77,38894
1997/05/30,742.38,752.29,741,746.36,55228
1997/05/29,745.26,749.37,741.85,742.5,65089
1997/05/28,724.97,738.12,724.97,738.12,56088
1997/05/27,719.82,724.39,716.51,723.35,39806
1997/05/26,724.71,725.51,717.35,718.99,39272
1997/05/24,731.98,734.79,724.75,725.17,37738
1997/05/23,723.67,730.54,715.53,730.53,53941
1997/05/22,737.18,738.18,723.54,724.38,60044
1997/05/21,735.3,739.73,729.32,737.71,64187
1997/05/20,723.16,734.76,722.35,734.67,62845
1997/05/19,710.41,721.23,710.41,721.2,56931
1997/05/17,700.25,706.25,700.25,706.25,28269
1997/05/16,702.51,709.57,695.93,699.53,50081
1997/05/15,684.74,705.1,684.74,699.95,51246
1997/05/13,673.08,684.61,669.01,683.86,35964
1997/05/12,678.5,683.32,667.66,672.1,36783
1997/05/10,688.7,690.48,678.04,678.98,25244
1997/05/09,685.91,693.2,685.91,687.62,44721
1997/05/08,688.89,690.44,682.73,684.69,39755
1997/05/07,700.87,700.87,689.09,689.1,41998
1997/05/06,706.53,706.92,700.32,701.57,44499
1997/05/03,707.08,709.95,704.86,704.87,32721
1997/05/02,704.77,709.6,699.18,706.1,65420
1997/04/30,705,706.54,701.89,703.23,43658
1997/04/29,705.13,705.68,701.09,704.05,38096
1997/04/28,703.13,707.42,703.13,704.16,41650
1997/04/26,695.12,701.26,695.12,699.76,31992
1997/04/25,691.57,693.97,687.41,692.48,41636
1997/04/24,694.04,697.43,689.29,690.8,43975
1997/04/23,688.17,695.24,688,693.05,35061
1997/04/22,696.28,696.37,685.96,687.96,31398
1997/04/21,702.16,706.95,697.3,697.34,40265
1997/04/19,696.57,701.27,694.73,700.65,25243
1997/04/18,695.21,698.52,692.57,695.67,38743
1997/04/17,702.98,703.44,690.66,694.76,42930
1997/04/16,701.43,703.04,697.75,702.42,39050
1997/04/15,706.05,710.67,701.39,701.39,46717
1997/04/14,698.44,705.82,698.44,704.2,43252
1997/04/12,696,701.11,696,696.95,31476
1997/04/11,688.39,693.94,682.47,693.94,44184
1997/04/10,698.88,700.06,688.04,688.04,46104
1997/04/09,695.86,699.7,694.55,698.66,43775
1997/04/08,695.35,699.07,687.87,694.97,40082
1997/04/07,688.88,699.02,688.88,694.9,40674
1997/04/04,679.88,688.06,679.14,687.42,40624
1997/04/03,680.14,689.12,676.44,678.74,41715
1997/04/02,672.82,683.32,668.72,678.86,36330
1997/04/01,678.97,688.12,672.07,672.99,38640
1997/03/31,670.75,678.76,670.75,677.34,43962
1997/03/29,654.44,667.68,654.44,667.19,26592
1997/03/28,652.88,661.55,650.72,652.87,40729
1997/03/27,657.1,665.57,651.59,651.65,45594
1997/03/26,640.45,656.78,637.36,656.62,43994
1997/03/25,616.11,638.9,614.99,638.9,42949
1997/03/24,622.14,622.39,607.87,617.26,36197
1997/03/22,625.13,634.02,622.84,623.13,26900
1997/03/21,640.52,640.52,626.39,627.63,34221
1997/03/20,642.73,646.73,630.37,642.86,34072
1997/03/19,656.9,656.9,643.04,646.29,32981
1997/03/18,659.73,663.7,653.25,657.97,30519
1997/03/17,642.17,658.94,641.04,658.9,28384
1997/03/15,639.62,647.14,638.39,641.83,18962
1997/03/14,657.73,657.98,641.83,642.08,27608
1997/03/13,663.91,666.26,656.86,657.9,32112
1997/03/12,655.76,663.9,655.07,663.9,29986
1997/03/11,665.83,665.83,654.92,655.95,29829
1997/03/10,673.91,674.29,667.29,667.35,29436
1997/03/08,681.97,684.92,675.07,675.07,23840
1997/03/07,679.83,685.26,679.83,681.22,37379
1997/03/06,675.25,685.95,675.25,678.11,41269
1997/03/05,680.48,684.55,673.63,674.9,38820
1997/03/04,679.51,683.32,675.82,679.97,28058
1997/03/03,677.18,684.44,677.18,679.64,26960
1997/02/28,669.01,679.07,664.75,676.53,37800
1997/02/27,678.11,679.8,668.71,669.41,30311
1997/02/26,683.59,691.27,679.66,679.71,29899
1997/02/25,676.73,682.81,670.41,682.81,25335
1997/02/24,681.48,686.94,676.11,676.59,24088
1997/02/22,683.43,683.43,672.72,681.24,19143
1997/02/21,710.87,711.75,686.71,686.72,30801
1997/02/20,713.5,716.18,707.83,711.13,35039
1997/02/19,708.64,713.67,706.58,713.67,31110
1997/02/18,712.62,715.18,703.99,706.94,30438
1997/02/17,720.42,721.5,712.93,712.93,31516
1997/02/15,722.43,729.64,722.32,722.32,27110
1997/02/14,717.29,723.02,715,721,39067
1997/02/13,713.64,726.13,713.64,716.71,49789
1997/02/12,714.82,715.87,708.72,712.5,35259
1997/02/11,711.11,713.88,707.86,713.43,41365
1997/02/10,701.43,709.8,701.43,709.79,29312
1997/02/06,698.54,704.44,693.82,700.22,34126
1997/02/05,698.18,708.2,697.95,698.6,38556
1997/02/04,687.84,696.24,687.84,695.95,33132
1997/02/03,682.26,696.21,681.01,687.25,27335
1997/02/01,686.37,688.39,681.4,683.13,21512
1997/01/31,678.19,687.99,678.17,685.84,31998
1997/01/30,663.65,679.04,662.27,676.52,28820
1997/01/29,663.33,672.9,654.95,663.56,30160
1997/01/28,661.66,677.63,653.42,662.85,30383
1997/01/27,684.31,685.46,664.68,664.7,28327
1997/01/25,680.22,688.81,677.46,685.11,22399
1997/01/24,669.03,679.56,658.18,679.56,35494
1997/01/23,679.34,685.14,672.73,676.91,31043
1997/01/22,686.71,686.89,671.91,678.94,36682
1997/01/21,721.04,721.79,690.54,690.54,44300
1997/01/20,697.56,720.69,697.56,718.46,42987
1997/01/18,698.08,699.98,692.04,694.23,25295
1997/01/17,713.07,720.41,695.77,701.18,48243
1997/01/16,701.64,711.96,694.39,711.86,47286
1997/01/15,690.18,699.76,686.02,699.76,42010
1997/01/14,656.67,687.66,656.67,686.59,36617
1997/01/13,659.81,664.95,655.74,659.54,28730
1997/01/11,646.68,659.63,645.92,659.54,22414
1997/01/10,637.99,653.59,636.81,648.69,36472
1997/01/09,619.1,640.81,612.41,639.87,36051
1997/01/08,608.53,623.39,600.56,621.41,34222
1997/01/07,622.45,627.61,609.12,611.05,24071
1997/01/06,637.98,637.98,625.01,626.87,17645
1997/01/04,653.02,653.02,641.98,643.41,14653
1997/01/03,651.22,655.7,635.41,653.79,13937
1996/12/27,654.82,657.04,643.57,651.22,35103
1996/12/26,676.21,676.21,655.24,659.01,26522
1996/12/24,683.11,687.06,677.56,677.76,24270
1996/12/23,691.98,697.12,684.81,684.81,21536
1996/12/21,699.46,700.07,693.03,693.14,21508
1996/12/20,695.33,703.51,692.47,700.87,29999
1996/12/19,668.13,690.97,668.13,690.97,30382
1996/12/18,662.07,671.43,655.47,661.39,31497
1996/12/17,675.35,680.09,660.39,663.35,31590
1996/12/16,686.97,686.97,667.71,673.92,22797
1996/12/14,689.3,694.11,686.91,687.34,14570
1996/12/13,690.44,695.72,677.64,689.07,26462
1996/12/12,705.11,706.01,688.74,689.38,25888
1996/12/11,705.99,709.48,704.43,704.68,28038
1996/12/10,693.42,702.83,693.42,702.83,23968
1996/12/09,701.22,707.52,692.15,692.17,24199
1996/12/07,700.05,704.8,696.11,696.11,14149
1996/12/06,705.57,713.25,698.12,699.89,23935
1996/12/05,713.96,714.31,705.96,706.3,25567
1996/12/04,725.72,728.14,713.59,715.87,27725
1996/12/03,726.82,732.22,722.18,725.59,27013
1996/12/02,724.75,735.15,724.75,727.83,23468
1996/11/30,732.03,733.36,726.25,726.48,14145
1996/11/29,737.71,738.89,732.25,733.5,22828
1996/11/28,723.97,736.97,723.97,736.92,25178
1996/11/27,716.51,727.75,716.51,722.62,21282
1996/11/26,711.4,721.37,710.49,715.97,17572
1996/11/25,728.4,729.16,716.45,716.45,15427
1996/11/22,743.55,743.55,730.64,731.44,24226
1996/11/21,743.52,749.96,743.52,744.91,23891
1996/11/20,746.82,750.09,742.48,744.14,25141
1996/11/19,750.53,753.85,747.05,747.05,19889
1996/11/18,754.63,758.8,747.21,750.82,22476
1996/11/16,752.6,757.3,752.6,756.67,16701
1996/11/15,743.52,751.47,743.52,750.29,22969
1996/11/14,744.97,749.32,743.02,743.03,21133
1996/11/13,752.58,757.63,744.47,747.32,23193
1996/11/12,734.27,752.54,734.27,752.54,28086
1996/11/11,727.77,729.55,720.01,729.53,21804
1996/11/09,739.97,745.13,729.89,730.82,17132
1996/11/08,741.83,755.26,739.11,739.11,26001
1996/11/07,752.03,752.03,738.66,741.76,37676
1996/11/06,736.55,747.29,734.42,747.29,31676
1996/11/05,737.02,739.44,726.32,733.65,32845
1996/11/04,764.53,764.53,747.43,747.42,30649
1996/11/02,774.45,774.45,765.73,765.73,21529
1996/11/01,763.61,767.87,761.88,767.87,29177
1996/10/31,760.67,763.27,751.43,757.59,28492
1996/10/30,766.68,771.15,753.43,757.09,24485
1996/10/29,777.22,778.91,766.32,766.32,25490
1996/10/28,790.66,794.46,780.08,780.08,26191
1996/10/26,793.83,794.54,788.46,791.81,17925
1996/10/25,804.34,804.34,789.95,793.78,26719
1996/10/24,812.72,813.47,804.44,804.44,23825
1996/10/23,818.32,819.47,811.24,811.98,26651
1996/10/22,829.85,829.85,818.37,819.22,26054
1996/10/21,833.29,844.09,832.6,832.62,34720
1996/10/19,830.25,831.77,821.86,831.18,25433
1996/10/18,843.38,846.97,830.24,830.25,44570
1996/10/17,842.22,847.25,834.59,839.73,54485
1996/10/16,831.89,835.24,824.45,835.17,47918
1996/10/15,848.11,848.33,828.61,828.61,55159
1996/10/14,845.66,848.76,838.08,842.28,56016
1996/10/12,840.82,843.49,839.25,840.8,36142
1996/10/11,835.38,836.96,827.19,833.43,53455
1996/10/10,824.47,830.21,821.38,830.21,53890
1996/10/09,804.58,817.78,803.34,817.78,46681
1996/10/08,800.48,805.76,797.43,797.62,39114
1996/10/07,783.29,801.39,783.29,795.33,41051
1996/10/05,774.66,778.95,774.66,777.31,22827
1996/10/04,790.58,791.11,776.43,776.43,38658
1996/10/02,790.81,797.77,786.91,794.01,45250
1996/10/01,790.02,794.32,784.24,789.47,66189
1996/09/30,803.69,804.48,789.66,789.67,28716
1996/09/25,787.48,798.43,787.48,793.21,30401
1996/09/24,768.57,778.35,768.57,777.91,26658
1996/09/23,767.36,777.85,766.07,769.2,28486
1996/09/21,757.12,769.16,754.87,768.37,18177
1996/09/20,773.81,773.81,755.44,759.35,30823
1996/09/19,784.1,784.35,773.18,773.15,28703
1996/09/18,785.43,786.82,782.01,782.1,28964
1996/09/17,781.45,788.4,779.41,781.76,22380
1996/09/16,782.13,788.4,781.88,781.88,20944
1996/09/14,784.32,787.07,781.73,781.73,15562
1996/09/13,796.75,796.75,785.19,785.19,24309
1996/09/12,800.96,802.04,794.39,797.57,25056
1996/09/11,803.66,803.66,798.62,801.45,21456
1996/09/10,801.33,805.94,800.98,803.04,24880
1996/09/09,786.23,798.43,786.23,797.38,23100
1996/09/07,786.5,787.2,782.1,785.26,15756
1996/09/06,786.54,789.99,779.48,784.05,22634
1996/09/05,792.12,798.07,787.16,787.14,23124
1996/09/04,788.75,793.98,781.96,791.64,28579
1996/09/03,769.43,769.91,764.6,769.8,16384
1996/09/02,781.77,782.64,771.51,774.26,17094
1996/08/31,780.04,782,774.23,781.49,13763
1996/08/30,770.87,782.87,766.54,782.87,20438
1996/08/29,754.9,766.21,750.54,766.16,19352
1996/08/28,762.64,764.21,750.26,753.35,19836
1996/08/27,763.15,772.99,760.87,761.75,16793
1996/08/26,781.78,781.78,766.88,766.89,18198
1996/08/24,786.55,787.77,781.01,782.13,13762
1996/08/23,780.66,786.07,780.66,781.42,21386
1996/08/22,789.72,792.68,779.6,779.63,16827
1996/08/21,791.63,791.63,783.35,789.12,17222
1996/08/20,800.52,805.95,793.91,793.91,16125
1996/08/19,810.53,810.53,800.05,800.52,14871
1996/08/17,813.31,814.41,810.25,810.69,10600
1996/08/16,825.05,825.2,814.81,814.96,16401
1996/08/14,832.55,833.15,825.84,825.84,20604
1996/08/13,839.39,839.39,832.65,833.43,19199
1996/08/12,836.76,838.48,836.76,837.99,19320
1996/08/10,833.79,837.01,832.26,836.77,14266
1996/08/09,836.89,836.89,830.58,832.61,18716
1996/08/08,835.67,844.57,835.48,837.2,27107
1996/08/07,829.35,834.03,827.91,834.03,20099
1996/08/06,823.81,830.5,822.13,828.05,20332
1996/08/05,823.21,826.17,823.21,824.3,19236
1996/08/03,824.87,826.41,823.64,824.08,13547
1996/08/02,834.99,834.99,825.92,826.23,20867
1996/08/01,826.46,837.71,826.46,835.27,28343
1996/07/31,808.27,821.71,807.94,821.71,23527
1996/07/30,806.33,808.19,796.39,807.28,18911
1996/07/29,804.36,812.99,804.36,805.15,16558
1996/07/27,810.83,810.83,803.02,804.55,13706
1996/07/26,818.07,822.49,814.03,814.03,23742
1996/07/25,830.44,830.44,819.38,820.29,20846
1996/07/24,840.22,841.14,831.25,832.48,19693
1996/07/23,838.71,840.11,835.46,838.78,20130
1996/07/22,838.46,844.59,837.35,838.75,19052
1996/07/20,841.42,845.71,836.37,840.05,15224
1996/07/19,816.06,837.4,816.06,837.39,19372
1996/07/18,816.34,827.78,816.34,816.47,19105
1996/07/16,806.98,812.68,800.73,812.66,23781
1996/07/15,832.23,832.23,814.11,814.11,20746
1996/07/13,837.91,839.6,835.26,835.3,15560
1996/07/12,844.99,844.99,838.98,839.82,22309
1996/07/11,861.03,862.39,847.39,847.39,28812
1996/07/10,859.5,860.85,854.23,858.79,27151
1996/07/09,847.91,858.09,847.91,858.05,21471
1996/07/08,853.49,857.11,847.99,847.99,20699
1996/07/06,846.45,850.61,846.45,850.39,14648
1996/07/05,845.6,846.88,838.71,845.12,23466
1996/07/04,842.16,848.71,840.81,841.51,21946
1996/07/03,837.18,839.51,829.87,838.24,18451
1996/07/02,834.72,844.87,834.72,837.93,19605
1996/07/01,816.95,833.79,816.95,833.79,14250
1996/06/29,822.21,822.32,811.24,817.43,10783
1996/06/28,822.84,832.86,822.84,823.53,17377
1996/06/27,820.17,824.43,812.53,820.05,21323
1996/06/26,837.99,838.98,822.73,823.63,19220
1996/06/25,838.73,841.63,835.21,836.94,17884
1996/06/24,853.17,853.17,839.79,842.48,20251
1996/06/22,865.68,865.68,856.36,856.36,14385
1996/06/21,864.56,868.47,863.84,864.27,23841
1996/06/20,870.71,870.78,861.45,861.72,21407
1996/06/19,864.65,870.71,863.68,869.56,22263
1996/06/18,860.8,862.31,858.17,862.31,19013
1996/06/17,859.59,860.78,854.25,856.43,16245
1996/06/15,862.97,864.3,852.74,859.49,13257
1996/06/14,873.57,873.57,862.53,862.53,20012
1996/06/13,874.24,875.97,866.56,874.68,22292
1996/06/12,891.81,892.39,871.91,873.31,24717
1996/06/11,890.51,898.42,888.66,888.66,25135
1996/06/10,902.85,906.35,891.61,892.17,26016
1996/06/08,907.96,908.82,903.32,903.32,16449
1996/06/07,916.48,917.14,907.83,907.83,31622
1996/06/05,913.35,916.06,908.78,913.25,29563
1996/06/04,897.4,909.4,897.4,909.43,21779
1996/06/03,896.49,905.23,896.49,897.22,21351
1996/06/01,915.47,915.47,906.75,907.98,18063
1996/05/31,901.47,909.78,900.69,903.09,25130
1996/05/30,893.99,903.36,887.09,898.56,24081
1996/05/29,903.56,911.01,894.29,894.29,29253
1996/05/28,920.68,920.68,906.15,906.21,25963
1996/05/27,912.32,920.44,903.89,920.43,28263
1996/05/25,918.19,918.19,910.59,911.76,18922
1996/05/23,931.51,932.5,918.09,918.11,39969
1996/05/22,917.85,924,910.53,924,29504
1996/05/21,935.65,935.94,919.88,919.88,27816
1996/05/20,931.48,935.12,925.55,935.07,24298
1996/05/18,942.13,943.34,928.8,928.8,21506
1996/05/17,943.92,944.96,935.67,937.51,33796
1996/05/16,958.46,958.46,940.9,940.96,38680
1996/05/15,964.39,965.55,954.11,958.17,41377
1996/05/14,982.75,982.75,964.1,964.11,48760
1996/05/13,977.31,981.91,973.26,978.73,56258
1996/05/11,973.05,973.05,964.2,970.64,34592
1996/05/10,960.18,965.87,954.39,965.83,48017
1996/05/09,973.56,974.11,959.14,959.14,49126
1996/05/08,991.22,991.22,976.75,976.75,67951
1996/05/07,984.97,989.86,977.92,986.84,63599
1996/05/06,967.45,975.05,966.22,974.1,54855
1996/05/04,970.88,972.89,964.64,964.65,34180
1996/05/03,960.6,966.85,955.3,965.67,45135
1996/05/02,977.08,977.08,961.51,961.52,46820
1996/04/30,989.85,990.06,979.06,980.9,68967
1996/04/29,977.83,987.05,977.83,985.03,58449
1996/04/27,965.72,968.97,965.72,968.45,29735
1996/04/26,965.17,971.71,959.83,964.57,44154
